4.540990114212036133e+00,1.055500000000004768e-01,8.740000000000192060e-03,-6.817999999999990735e-02,-2.020000000000000961e-03,-2.600000000000003350e-03,9.950897114200003557e-01,-4.219800000000000040e+01,3.136400000000000077e+01,3.023699999999999832e+01
4.663527011871337891e+00,4.455000000000008953e-02,4.674000000000022581e-02,1.582000000000005624e-02,9.799999999999982336e-04,3.999999999999975797e-04,9.950897114200003557e-01,-3.988400000000000034e+01,3.154299999999999926e+01,2.971799999999999997e+01
4.783970832824707031e+00,2.155000000000040217e-02,-4.425999999999974399e-02,1.582000000000005624e-02,9.799999999999982336e-04,-2.600000000000003350e-03,1.001089711420000361e+00,-4.095199999999999818e+01,3.297699999999999676e+01,2.937300000000000111e+01
4.905988931655883789e+00,-1.644999999999985363e-02,-2.925999999999961965e-02,-6.817999999999990735e-02,1.979999999999999122e-03,-6.000000000000033085e-04,9.950897114200003557e-01,-4.059599999999999653e+01,3.154299999999999926e+01,2.971799999999999997e+01
5.028927087783813477e+00,-4.744999999999954809e-02,-2.125999999999961254e-02,2.382000000000006334e-02,-1.020000000000000073e-03,-2.600000000000003350e-03,9.980897114200003584e-01,-4.184199999999999875e+01,3.315599999999999881e+01,2.954599999999999937e+01
5.148522138595581055e+00,-1.004499999999999282e-01,-6.259999999999710241e-03,-7.517999999999991356e-02,-2.000000000000265454e-05,-1.600000000000004197e-03,9.970897114200003575e-01,-4.095199999999999818e+01,3.261899999999999977e+01,2.971799999999999997e+01
5.274199962615966797e+00,-7.044999999999967955e-02,-5.225999999999975110e-02,-6.017999999999990024e-02,-3.020000000000001850e-03,-6.000000000000033085e-04,9.950897114200003557e-01,-4.130799999999999983e+01,3.154299999999999926e+01,3.040899999999999892e+01
5.395681858062744141e+00,-4.744999999999954809e-02,-1.425999999999971735e-02,-1.441799999999999748e-01,-2.020000000000000961e-03,-1.600000000000004197e-03,9.930897114200003539e-01,-4.113000000000000256e+01,3.136400000000000077e+01,3.092800000000000082e+01
5.516103029251098633e+00,6.550000000000277822e-03,8.740000000000192060e-03,4.682000000000002826e-02,-2.000000000000265454e-05,-1.600000000000004197e-03,9.920897114200003530e-01,-4.059599999999999653e+01,3.190200000000000102e+01,2.971799999999999997e+01
5.640699863433837891e+00,-3.944999999999954099e-02,8.740000000000192060e-03,7.820000000000049134e-03,-1.020000000000000073e-03,-1.600000000000004197e-03,9.950897114200003557e-01,-3.970600000000000307e+01,3.243999999999999773e+01,2.989099999999999824e+01
5.759825944900512695e+00,-3.944999999999954099e-02,1.674000000000019917e-02,-9.817999999999993399e-02,-1.020000000000000073e-03,-2.600000000000003350e-03,9.980897114200003584e-01,-4.095199999999999818e+01,3.190200000000000102e+01,3.040899999999999892e+01
5.882812023162841797e+00,2.955000000000040927e-02,8.740000000000192060e-03,8.482000000000006201e-02,-1.020000000000000073e-03,-6.000000000000033085e-04,9.950897114200003557e-01,-4.130799999999999983e+01,3.297699999999999676e+01,2.937300000000000111e+01
6.004204750061035156e+00,2.955000000000040927e-02,5.474000000000023292e-02,-2.217999999999997751e-02,-2.020000000000000961e-03,-1.600000000000004197e-03,9.940897114200003548e-01,-4.041799999999999926e+01,3.208100000000000307e+01,2.989099999999999824e+01
6.128585100173950195e+00,-3.144999999999953388e-02,-6.725999999999965340e-02,-1.061799999999999411e-01,-1.020000000000000073e-03,-6.000000000000033085e-04,9.940897114200003548e-01,-3.970600000000000307e+01,3.028900000000000148e+01,3.092800000000000082e+01
6.249660015106201172e+00,-3.144999999999953388e-02,-1.425999999999971735e-02,3.882000000000007667e-02,-2.000000000000265454e-05,-1.600000000000004197e-03,9.910897114200003521e-01,-4.166400000000000148e+01,3.225999999999999801e+01,3.006400000000000006e+01
6.378279924392700195e+00,1.355500000000002814e-01,1.740000000000296865e-03,3.882000000000007667e-02,-2.020000000000000961e-03,-1.600000000000004197e-03,9.960897114200003566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.493917942047119141e+00,2.155000000000040217e-02,6.274000000000024002e-02,3.882000000000007667e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.940897114200003548e-01,-4.041799999999999926e+01,3.172299999999999898e+01,2.989099999999999824e+01
6.615564823150634766e+00,-5.444999999999966533e-02,-6.259999999999710241e-03,-7.179999999999964189e-03,-2.020000000000000961e-03,-6.000000000000033085e-04,9.920897114200003530e-01,-4.041799999999999926e+01,3.208100000000000307e+01,3.058200000000000074e+01
6.739696025848388672e+00,6.550000000000277822e-03,-6.259999999999710241e-03,-3.017999999999998462e-02,-2.020000000000000961e-03,-6.000000000000033085e-04,9.970897114200003575e-01,-4.202000000000000313e+01,3.046799999999999997e+01,2.868199999999999861e+01
6.860297918319702148e+00,2.155000000000040217e-02,-1.425999999999971735e-02,-6.817999999999990735e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.920897114200003530e-01,-4.113000000000000256e+01,3.100600000000000023e+01,3.092800000000000082e+01
6.979370117187500000e+00,1.355000000000039506e-02,-6.725999999999965340e-02,7.820000000000049134e-03,-2.000000000000265454e-05,-6.000000000000033085e-04,9.910897114200003521e-01,-4.130799999999999983e+01,3.118499999999999872e+01,2.937300000000000111e+01
7.104767084121704102e+00,-1.449999999999729283e-03,5.474000000000023292e-02,-6.017999999999990024e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.960897114200003566e-01,-3.952799999999999869e+01,3.261899999999999977e+01,2.902700000000000102e+01
7.224982738494873047e+00,-3.944999999999954099e-02,4.674000000000022581e-02,3.882000000000007667e-02,-2.000000000000265454e-05,-2.600000000000003350e-03,9.890897114200003504e-01,-4.166400000000000148e+01,3.261899999999999977e+01,3.040899999999999892e+01
7.346219062805175781e+00,-1.004499999999999282e-01,-9.025999999999978485e-02,3.082000000000006956e-02,-3.020000000000001850e-03,-6.000000000000033085e-04,9.950897114200003557e-01,-4.148599999999999710e+01,3.172299999999999898e+01,3.092800000000000082e+01
7.470101118087768555e+00,-4.744999999999954809e-02,-6.259999999999710241e-03,5.382000000000003448e-02,-2.020000000000000961e-03,-6.000000000000033085e-04,9.960897114200003566e-01,-4.024000000000000199e+01,3.082700000000000173e+01,3.040899999999999892e+01
7.589138984680175781e+00,-1.644999999999985363e-02,7.774000000000036437e-02,1.582000000000005624e-02,-1.020000000000000073e-03,-2.600000000000003350e-03,9.960897114200003566e-01,-4.059599999999999653e+01,3.154299999999999926e+01,2.971799999999999997e+01
7.712553977966308594e+00,1.355000000000039506e-02,-9.825999999999979195e-02,-7.179999999999964189e-03,-1.020000000000000073e-03,-2.600000000000003350e-03,9.930897114200003539e-01,-4.059599999999999653e+01,3.261899999999999977e+01,3.040899999999999892e+01
7.834588050842285156e+00,-2.444999999999986073e-02,6.274000000000024002e-02,7.820000000000049134e-03,9.799999999999982336e-04,-1.600000000000004197e-03,9.920897114200003530e-01,-4.130799999999999983e+01,3.118499999999999872e+01,2.868199999999999861e+01
7.957577943801879883e+00,-1.644999999999985363e-02,5.474000000000023292e-02,-5.317999999999989402e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.900897114200003513e-01,-4.077400000000000091e+01,3.100600000000000023e+01,3.058200000000000074e+01
8.077526092529296875e+00,-2.444999999999986073e-02,2.374000000000031640e-02,7.820000000000049134e-03,-1.020000000000000073e-03,-6.000000000000033085e-04,9.920897114200003530e-01,-3.970600000000000307e+01,3.208100000000000307e+01,3.092800000000000082e+01
8.203256845474243164e+00,1.355000000000039506e-02,-6.259999999999710241e-03,-6.817999999999990735e-02,-3.020000000000001850e-03,-1.600000000000004197e-03,9.960897114200003566e-01,-4.077400000000000091e+01,3.279800000000000182e+01,2.989099999999999824e+01
8.323405981063842773e+00,6.755000000000022098e-02,-2.125999999999961254e-02,-3.017999999999998462e-02,-1.020000000000000073e-03,-2.600000000000003350e-03,9.900897114200003513e-01,-4.041799999999999926e+01,3.208100000000000307e+01,2.919999999999999929e+01
8.444429874420166016e+00,5.955000000000021387e-02,1.740000000000296865e-03,-1.417999999999997041e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.940897114200003548e-01,-4.130799999999999983e+01,3.297699999999999676e+01,2.971799999999999997e+01
8.566576957702636719e+00,6.755000000000022098e-02,-1.425999999999971735e-02,-4.517999999999999794e-02,-2.000000000000265454e-05,-2.600000000000003350e-03,9.920897114200003530e-01,-4.095199999999999818e+01,3.190200000000000102e+01,2.971799999999999997e+01
8.686492919921875000e+00,-9.449999999999736389e-03,3.174000000000032351e-02,8.200000000000429168e-04,-1.020000000000000073e-03,-2.600000000000003350e-03,9.940897114200003548e-01,-4.041799999999999926e+01,3.172299999999999898e+01,2.954599999999999937e+01
8.808168888092041016e+00,9.755000000000046967e-02,5.474000000000023292e-02,9.982000000000007534e-02,-1.020000000000000073e-03,-2.600000000000003350e-03,9.920897114200003530e-01,-3.935000000000000142e+01,3.136400000000000077e+01,3.058200000000000074e+01
8.929558038711547852e+00,5.955000000000021387e-02,-7.525999999999966050e-02,5.382000000000003448e-02,-2.000000000000265454e-05,-6.000000000000033085e-04,9.960897114200003566e-01,-3.952799999999999869e+01,3.261899999999999977e+01,3.040899999999999892e+01
9.054014921188354492e+00,6.550000000000277822e-03,8.740000000000192060e-03,1.308200000000000474e-01,-1.020000000000000073e-03,-1.600000000000004197e-03,9.950897114200003557e-01,-4.219800000000000040e+01,3.136400000000000077e+01,3.058200000000000074e+01
9.175064802169799805e+00,4.455000000000008953e-02,-4.425999999999974399e-02,1.582000000000005624e-02,-2.020000000000000961e-03,-2.600000000000003350e-03,9.950897114200003557e-01,-4.255499999999999972e+01,3.064699999999999847e+01,3.092800000000000082e+01
9.295071125030517578e+00,-1.644999999999985363e-02,9.274000000000026667e-02,1.582000000000005624e-02,-2.000000000000265454e-05,-1.600000000000004197e-03,9.970897114200003575e-01,-4.095199999999999818e+01,3.118499999999999872e+01,2.902700000000000102e+01
9.419497966766357422e+00,1.055500000000004768e-01,-1.282599999999998186e-01,3.082000000000006956e-02,-3.020000000000001850e-03,-1.600000000000004197e-03,9.970897114200003575e-01,-4.095199999999999818e+01,3.154299999999999926e+01,3.006400000000000006e+01
9.540755033493041992e+00,-3.944999999999954099e-02,-8.225999999999977774e-02,7.820000000000049134e-03,-2.000000000000265454e-05,-3.600000000000004238e-03,9.950897114200003557e-01,-4.006199999999999761e+01,3.243999999999999773e+01,2.954599999999999937e+01
9.663862943649291992e+00,3.655000000000008242e-02,5.474000000000023292e-02,1.528200000000000669e-01,-1.020000000000000073e-03,3.999999999999975797e-04,9.960897114200003566e-01,-4.184199999999999875e+01,3.243999999999999773e+01,3.023699999999999832e+01
9.783365964889526367e+00,2.955000000000040927e-02,-5.925999999999964629e-02,1.078200000000000269e-01,-1.020000000000000073e-03,-1.600000000000004197e-03,9.960897114200003566e-01,-4.041799999999999926e+01,3.136400000000000077e+01,2.989099999999999824e+01
9.907561063766479492e+00,-9.449999999999736389e-03,6.274000000000024002e-02,-2.217999999999997751e-02,-1.020000000000000073e-03,-1.600000000000004197e-03,9.940897114200003548e-01,-4.041799999999999926e+01,3.172299999999999898e+01,3.092800000000000082e+01
1.002822589874267578e+01,2.155000000000040217e-02,-5.225999999999975110e-02,-2.217999999999997751e-02,-2.000000000000265454e-05,-1.600000000000004197e-03,9.940897114200003548e-01,-4.095199999999999818e+01,3.118499999999999872e+01,3.006400000000000006e+01
1.014957284927368164e+01,2.955000000000040927e-02,-4.425999999999974399e-02,-7.179999999999964189e-03,-2.000000000000265454e-05,-6.000000000000033085e-04,9.960897114200003566e-01,-4.095199999999999818e+01,3.297699999999999676e+01,3.006400000000000006e+01
1.027324080467224121e+01,3.655000000000008242e-02,4.674000000000022581e-02,3.082000000000006956e-02,-2.020000000000000961e-03,-2.600000000000003350e-03,9.920897114200003530e-01,-4.095199999999999818e+01,3.297699999999999676e+01,3.075499999999999901e+01
1.039263081550598145e+01,-2.444999999999986073e-02,-2.125999999999961254e-02,-5.317999999999989402e-02,-2.020000000000000961e-03,-6.000000000000033085e-04,9.970897114200003575e-01,-4.130799999999999983e+01,3.261899999999999977e+01,3.075499999999999901e+01
1.051411700248718262e+01,-1.234499999999996156e-01,2.607400000000001938e-01,1.148200000000000331e-01,-5.020000000000000157e-03,-3.600000000000004238e-03,9.930897114200003539e-01,-4.041799999999999926e+01,3.064699999999999847e+01,3.092800000000000082e+01
1.063667893409729004e+01,-2.832144999999999868e+01,4.258740000000000414e+00,1.053819999999999979e+00,-4.020000000000002738e-03,-1.860000000000000542e-02,9.890897114200003504e-01,-4.006199999999999761e+01,3.279800000000000182e+01,3.058200000000000074e+01
1.075911402702331543e+01,-2.971045000000000158e+01,2.381740000000000634e+00,1.015820000000000167e+00,-5.301999999999999769e-02,-9.560000000000000442e-02,9.950897114200003557e-01,-3.881499999999999773e+01,3.225999999999999801e+01,3.006400000000000006e+01
1.088401579856872559e+01,-4.403449999999999420e+00,9.857400000000005047e-01,4.806820000000000093e+00,-2.702000000000000235e-02,-1.295999999999999930e-01,9.910897114200003521e-01,-3.703499999999999659e+01,3.369400000000000261e+01,3.213700000000000045e+01
1.100437998771667480e+01,-8.088449999999999918e+00,4.624740000000000073e+00,-4.571799999999999198e-01,-2.802000000000000324e-02,-1.536000000000000143e-01,1.015089711420000373e+00,-3.667900000000000205e+01,3.154299999999999926e+01,3.179200000000000159e+01
1.112635874748229980e+01,-1.088044999999999973e+01,1.443740000000000245e+00,2.647820000000000285e+00,-4.502000000000000446e-02,-1.746000000000000052e-01,9.200897114200004001e-01,-3.881499999999999773e+01,3.297699999999999676e+01,3.248299999999999699e+01
1.124840879440307617e+01,-1.626745000000000019e+01,7.226740000000001274e+00,-7.391799999999998372e-01,-5.702000000000000124e-02,-2.196000000000000174e-01,9.640897114200003282e-01,-3.596699999999999875e+01,3.405299999999999727e+01,3.317399999999999949e+01
1.137376070022583008e+01,-1.253645000000000032e+01,-5.712599999999997680e-01,2.510820000000000274e+00,-6.202000000000000568e-02,-2.535999999999999921e-01,1.034089711420000279e+00,-3.489800000000000324e+01,3.405299999999999727e+01,3.352000000000000313e+01
1.149322199821472168e+01,-1.074344999999999928e+01,5.646740000000000315e+00,-1.289179999999999993e+00,-5.102000000000000285e-02,-2.265999999999999959e-01,9.350897114200004134e-01,-3.454200000000000159e+01,3.441100000000000136e+01,3.386500000000000199e+01
1.161873888969421387e+01,-4.495449999999999946e+00,-2.798259999999999970e+00,1.800819999999999865e+00,-7.001999999999999891e-02,-2.565999999999999948e-01,9.900897114200003513e-01,-3.507600000000000051e+01,3.423199999999999932e+01,3.369200000000000017e+01
1.173420190811157227e+01,1.426554999999999929e+01,4.159740000000000215e+00,1.129820000000000046e+00,-6.801999999999999713e-02,-2.585999999999999965e-01,9.430897114200004205e-01,-3.507600000000000051e+01,3.530700000000000216e+01,3.472899999999999920e+01
1.184636497497558594e+01,2.179554999999999865e+01,1.610740000000000505e+00,2.220820000000000238e+00,-7.902000000000000690e-02,-2.196000000000000174e-01,9.490897114200003148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.196100306510925293e+01,3.450654999999999717e+01,8.225740000000000052e+00,1.266820000000000057e+00,-7.802000000000000601e-02,-1.766000000000000070e-01,9.700897114200003335e-01,-3.329599999999999937e+01,3.315599999999999881e+01,3.334700000000000131e+01
1.206936979293823242e+01,3.417855000000000132e+01,1.098774000000000051e+01,-2.845180000000000042e+00,-1.440200000000000091e-01,-9.860000000000000708e-02,9.840897114200003459e-01,-3.685699999999999932e+01,3.494899999999999807e+01,3.196499999999999986e+01
1.218451595306396484e+01,3.381954999999999956e+01,1.532073999999999891e+01,-2.511799999999999589e-01,-2.060199999999999809e-01,-7.600000000000004322e-03,9.130897114200003939e-01,-3.792499999999999716e+01,3.709899999999999665e+01,3.092800000000000082e+01
1.229594302177429199e+01,3.551355000000000217e+01,7.592740000000000933e+00,1.503820000000000157e+00,-9.702000000000000901e-02,1.739999999999999880e-02,9.540897114200003193e-01,-3.881499999999999773e+01,3.548599999999999710e+01,3.006400000000000006e+01
1.241774177551269531e+01,3.023355000000000103e+01,7.935740000000000904e+00,2.098819999999999908e+00,-1.760199999999999820e-01,1.283999999999999864e-01,8.660897114200003521e-01,-4.095199999999999818e+01,3.727900000000000347e+01,2.764499999999999957e+01
1.253855895996093750e+01,1.617255000000000109e+01,-5.461259999999999337e+00,3.410820000000000185e+00,-2.650199999999999778e-01,1.963999999999999913e-01,9.380897114200004161e-01,-4.219800000000000040e+01,3.853300000000000125e+01,2.539900000000000091e+01
1.266473293304443359e+01,1.315155000000000030e+01,-3.195259999999999767e+00,5.119819999999999816e+00,-1.970200000000000007e-01,2.124000000000000055e-01,9.690897114200003326e-01,-4.380100000000000193e+01,3.727900000000000347e+01,2.522599999999999909e+01
1.278633880615234375e+01,6.681549999999999656e+00,-2.676259999999999639e+00,4.028819999999999624e+00,-1.780199999999999838e-01,2.464000000000000079e-01,9.190897114200003992e-01,-4.397899999999999920e+01,3.781600000000000250e+01,2.401699999999999946e+01
1.290714287757873535e+01,1.356550000000000367e+00,-4.912259999999999849e+00,4.303819999999999979e+00,-1.580199999999999938e-01,2.484000000000000097e-01,9.590897114200003237e-01,-4.415699999999999648e+01,3.727900000000000347e+01,2.453500000000000014e+01
1.302986288070678711e+01,7.490550000000000708e+00,-7.643259999999999721e+00,2.205820000000000114e+00,-1.650200000000000000e-01,2.693999999999999728e-01,9.510897114200003166e-01,-4.593800000000000239e+01,3.620300000000000296e+01,2.591700000000000159e+01
1.315150904655456543e+01,-1.118645000000000067e+01,3.823740000000000805e+00,3.288820000000000299e+00,-1.430200000000000082e-01,2.624000000000000221e-01,1.028089711420000274e+00,-4.842999999999999972e+01,3.620300000000000296e+01,2.418900000000000006e+01
1.327416086196899414e+01,-5.860450000000000159e+00,-3.104260000000000019e+00,3.517819999999999947e+00,-1.370200000000000029e-01,2.693999999999999728e-01,8.940897114200003770e-01,-4.736200000000000188e+01,3.548599999999999710e+01,2.487999999999999901e+01
1.339770293235778809e+01,-1.627445000000000164e+01,-7.117259999999999920e+00,6.912819999999999965e+00,-8.902000000000000191e-02,1.983999999999999930e-01,1.090089711420000329e+00,-4.647200000000000131e+01,3.423199999999999932e+01,2.608999999999999986e+01
